DATE,BAT SPECIES (COMMON NAME),COUNT,RECORD TYPE,IDENTIFICATION,OS GRID REF,ADDRESS,POST CODE,HABITAT,STRUCTURE,COUNT TYPE,SEX,AGE,EVENT,EXPERIENCE,COMMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TQ88652875,Peening Quarter Rd. Wittersham,TN30 7NP,Garden,Building - dwelling,Count,Female,Juvenile,Bat Rescue,Licenced Bat Worker,"Week old pup, released flying strongly 19/07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2022,Pipistrelle Bat (45kHz) ,1,Maternity Roost,Sight Record and Bat Detector,TQ914656,"90, Yeates Drive, Kemsley",ME10 2PW,Urban ,Building - dwelling,,,,,Licenced Bat Worker,Fairly mature youngster on tile below access. (Photo from owner). I think no adults - too warm - likely to return after sunset. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2022,Pipistrelle Bat (55kHz) ,1,Dead Bat,Examined In Hand,TR263667,"St Nicholas at Wade Primary School. Down Barton Rd, St Nicholas at Wade",CT7 0PX,Rural,Building,,Male,Juvenile,Bat Rescue,Licenced Bat Worker,Dead bat. Wt 2.1g FA 22mm. APHA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2022,Serotine Bat,15,Roost (unknown type),Sight Record and Bat Detector,TR082487,"Crundale House Farm, Crundale",CT4 7EH,Rural,Building - dwelling,Count,,,Bat Group Survey,Licenced Bat Worker,Some missed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2022,Pipistrelle Bat (45kHz) ,1,Dead Bat,Examined In Hand,TQ958631,"ISP Teynham, Conyer Rd, Teynham",ME9 9EA,Rural,Building,,Female,Juvenile,Bat Rescue,Licenced Bat Worker,Wt 3.9g FA 30.8mm. APHA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2022,Serotine Bat,3,Roost (unknown type),Sight Record and Bat Detector,TR222489,"Barham Crematorium, Canterbury RD, Barham",CT4 6QH,Grassland ,Building,Count,,,Bat Group Survey,Licenced Bat Worker,All 3 from chimney. More flying probably from crematorium attic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2022,Pipistrelle Bat (45kHz) ,8,Roost (unknown type),Sight Record and Bat Detector,TR222489,"Barham Crematorium, Canterbury RD, Barham",CT4 6QH,Grassland ,Building,Count,,,Bat Group Survey,Licenced Bat Worker,All from top of chimney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2022,Noctule Bat,2,Flying Bat,Bat Detector Only,TR222489,"Barham Crematorium, Canterbury RD, Barham",CT4 6QH,Grassland ,Building,Count,,,Bat Group Survey,Licenced Bat Worker,Commuting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2022,Pipistrelle Bat (55kHz) ,1,Grounded Bat,Examined In Hand,TR180600,"14, Watermeadows, Fordwich",CT2 0BF,Rural,Building - dwelling,,Female,Adult,Bat Rescue,Licenced Bat Worker,Lactating female trapped in house. Released after rehydration.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TQ84513725,"Fosten Lane, Biddenden",TN17 8DZ,Rural,Building - dwelling,Count,Female,Adult,Bat Rescue,Licenced Bat Worker,"Collected from vets, swollen wrist, released flying well 08/07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2022,Serotine Bat,14,Maternity Roost,Sight Record and Bat Detector,TR127517,"12, Town Rd, Petham",CT4 5QT,Grassland - grazing,Building - dwelling,Count,,,NBMP Survey,Licenced Bat Worker,Temp 14.5C Out 21.40 stop 22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/07/2022,Whiskered Bat,2,Grounded Bat,Examined In Hand,TQ85604420,"Love Lane, Headcorn",TN27 9HL,Garden,Building - dwelling,Count,Female,Adult,Bat Rescue,Licenced Bat Worker,"Adult female open fractures, euthenised, juvenile rel'd 15/07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/07/2022,Pipistrelle Bat (55kHz) ,151,Maternity Roost,Sight Record and Bat Detector,TR180600,"14, Watermeadows, Fordwich",CT2 0BF,Rural,Building - dwelling,Count,,,Bat Group Survey,Licenced Bat Worker,Temp 19.3C Out 21.15 stop 22.10. Last 10 mintes mainly young flying.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TQ977723,"40, Court Tree Ave, Eastchurch, Sheppey",ME12 4TR,Urban ,Building - dwelling,,Male,Juvenile,Bat Rescue,Licenced Bat Worker,Left loft hatch open 2 days! Bat trapped in house. Wt 3.6g FA 30.6mm. Returned to roost via attic gable apex.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2022,Pipistrelle Bat (45kHz) ,50,Maternity Roost,Sight Record and Bat Detector,TQ977723,"40, Court Tree Ave, Eastchurch, Sheppey",ME12 4TR,Urban ,Building - dwelling,Estimate,,,Bat Rescue,Licenced Bat Worker,Out of front L gable apex top of hanging tiles/soffit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/07/2022,Pipistrelle Bat (55kHz) ,1,Grounded Bat,Examined In Hand,TR112569,"Little Howfied Wood Farm, Bigbury Rd, Chartham Hatch",CT4 7NF,Rural,Building - dwelling,,Male,Juvenile,Bat Rescue,Licenced Bat Worker,Hanging on chandelier! Wt 3.4g FA 28.7mm. Returned via attic. Chattering++.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/07/2022,Pipistrelle Bat (55kHz) ,453,Maternity Roost,Sight Record and Bat Detector,TR112569,"Little Howfied Wood Farm, Bigbury Rd, Chartham Hatch",CT4 7NF,Rural,Building - dwelling,Count,,,Consultant Survey,Licenced Bat Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2022,Pipistrelle Bat (45kHz) ,1,Flying Bat Feeding,Examined In Hand,TR009503,"Challock Primary School, Church Lane, Challock",TN25 4BU,Rural,Building,,Male,Juvenile,Bat Rescue,Licenced Bat Worker,Wt 1.3g FA 13.5mm. No roost in school. Possibly dropped by mum during roost move.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2022,Pipistrelle Bat (55kHz) ,1,Grounded Bat,Examined In Hand,TR263667,"St Nicholas at Wade Primary School. Down Barton Rd, St Nicholas at Wade",CT7 0PX,Rural,Building,,Male,Juvenile,Bat Rescue,Licenced Bat Worker,Flew into classroom during day. Returned to roost via soffit outside classroom door.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TR207621,"3, Southview, Hersden",CT3 4HF,Rural,Building - dwelling,,Male,Juvenile,Bat Rescue,Licenced Bat Worker,Trapped inside. Wt 3.4g FA 29.4mm. Returned 7/7. Roost under front barge boards.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2022,Pipistrelle Bat (55kHz) ,1,Grounded Bat,Examined In Hand,TQ948487,"Whitcombe Lodge, Pluckley Lodge, Charing",TN27 0AQ,Rural,Building - dwelling,,Female,Juvenile,Bat Rescue,Licenced Bat Worker,Bats under barge boards back of garage NE facing. Bat returned to roost.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2022,Serotine Bat,13,Roost (unknown type),Sight Record and Bat Detector,TR082487,"Crundale House Farm, Crundale",CT4 7EH,Rural,Building - dwelling,Count,,,Bat Group Survey,Licenced Bat Worker,"Bats using both attics. Emergence from many access points,. Infra-red cameras used.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2022,Long-Eared Bat Brown,4,Roost (unknown type),Sight Record and Bat Detector,TR082487,"Crundale House Farm, Crundale",CT4 7EH,Rural,Building - dwelling,Count,,,Bat Group Survey,Licenced Bat Worker,"Bats using both attics. Emergence from many access points,. Infra-red cameras used.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2022,Pipistrelle Bat (45kHz) ,2,Roost (unknown type),Sight Record and Bat Detector,TR082487,"Crundale House Farm, Crundale",CT4 7EH,Rural,Building - dwelling,Count,,,Bat Group Survey,Licenced Bat Worker,"Bats using both attics. Emergence from many access points,. Infra-red cameras used.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2022,Pipistrelle Bat (45kHz) ,2,Flying Bat Feeding,Sight Record and Bat Detector,TR054596,"Vine Farm Oast, Stockers Hill, Boughton",ME13 9AB,Garden,Building - dwelling,Estimate,,,Bat Rescue,Licenced Bat Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/07/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TQ71403310,"Bedgebury Pinetum, Goudhurst",TN17 2SJ,Parkland,Building,Count,Male,Juvenile,Bat Rescue,Licenced Bat Worker,Released flying well 22/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TR088648,"42, Ladysmith Grove, Seasalter, Whitstable",CT5 4BE,Urban ,Building - dwelling,,Female,Juvenile,Bat Rescue,Licenced Bat Worker,Trapped inside. Wt 3.0g FA 27.4mm. Returned via attic gable 12/7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TQ911664,"7, Samuel Drive, Kemsley",ME10 2GB,Urban ,Building - dwelling,,Female,Juvenile,Bat Rescue,Licenced Bat Worker,Cat caught. Wt 4.0g FA 32.5mm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2022,Pipistrelle Bat (45kHz) ,33,Maternity Roost,Sight Record and Bat Detector,TR088648,"42, Ladysmith Grove, Seasalter, Whitstable",CT5 4BE,Urban ,Building - dwelling,Estimate,,,Bat Rescue,Licenced Bat Worker,From gable apex.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,Pipistrelle Bat (55kHz) ,1,Grounded Bat,Examined In Hand,TR180662,"20, Ash Close, Herne",CT6 7NJ,Rural,Building - dwelling,,Female,Juvenile,Bat Rescue,Licenced Bat Worker,Wt 1.9g FA 12.7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,Noctule Bat,1,Flying Bat,Bat Detector Only,TR206647,"Walk 12, Old Tree Rd, Hoath",,Linear - road ,,,,,NBMP Survey,Licenced Bat Worker,NSP walk. Commuting bat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,Pipistrelle Bat (45kHz) ,12,Flying Bat Feeding,Sight Record and Bat Detector,TR200645,"Spot 3, Maple Rd, Hoath",,Grassland - grazing,,,,,NBMP Survey,Licenced Bat Worker,Continually feeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TQ80365579,"The Street, Bearsted",ME14 4ET,Urban ,Other,Count,Female,Juvenile,Bat Rescue,Licenced Bat Worker,"From vets, pup found on road, euthenised 28/07 failed to thrive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TQ838777,"37, St Andrews Walk, Allhallows",ME3 9QY,Coastal ,Building - dwelling,,Male,Adult,Bat Rescue,Licenced Bat Worker,Cat caught. # wrist. Euthanased. Wt 4.3g FA 30.8mm. APHA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2022,Pipistrelle Bat (45kHz) ,1,Grounded Bat,Examined In Hand,TR324701,"63-65, Westgate Bay Ave, Westgate",CT8 8SW,Urban ,Building,,Male,Juvenile,Bat Rescue,Licenced Bat Worker,Cat on nail in back wall. Wt 3.7g FA 30.2mm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2022,Serotine Bat,27,Maternity Roost,Sight Record and Bat Detector,TR238494,"2, Farm Cottages, Woolage Green",CT4 6SG,Rural,Building - dwelling,Count,,,Bat Group Survey,Licenced Bat Worker,Temp 15.7C Out 21.38 stop 22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
